日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20251121,农业,2.0,观察,600354,敦煌种业,农业|种业|养殖|猪肉
20251121,农业,2.0,观察,601288,农业银行,农业|种业|养殖|猪肉
20251121,农业,2.0,观察,920087,秋乐种业,农业|种业|养殖|猪肉
20251121,农业,2.0,观察,920403,康农种业,农业|种业|养殖|猪肉
20251121,金融,2.0,观察,000001,平安银行,券商|银行|保险|基金
20251121,金融,2.0,观察,001227,兰州银行,券商|银行|保险|基金
20251121,金融,2.0,观察,001236,弘业期货,券商|银行|保险|基金
20251121,金融,2.0,观察,002142,宁波银行,券商|银行|保险|基金
20251121,金融,2.0,观察,002807,江阴银行,券商|银行|保险|基金
20251121,金融,2.0,观察,002936,郑州银行,券商|银行|保险|基金
20251121,金融,2.0,观察,002948,青岛银行,券商|银行|保险|基金
20251121,金融,2.0,观察,002961,瑞达期货,券商|银行|保险|基金
20251121,金融,2.0,观察,002966,苏州银行,券商|银行|保险|基金
20251121,金融,2.0,观察,600000,浦发银行,券商|银行|保险|基金
20251121,金融,2.0,观察,600015,华夏银行,券商|银行|保险|基金
20251121,金融,2.0,观察,600016,民生银行,券商|银行|保险|基金
20251121,金融,2.0,观察,600036,招商银行,券商|银行|保险|基金
20251121,金融,2.0,观察,600318,新力金融,券商|银行|保险|基金
20251121,金融,2.0,观察,600816,建元信托,券商|银行|保险|基金
20251121,金融,2.0,观察,600908,无锡银行,券商|银行|保险|基金
20251121,金融,2.0,观察,600919,江苏银行,券商|银行|保险|基金
20251121,金融,2.0,观察,600926,杭州银行,券商|银行|保险|基金
20251121,金融,2.0,观察,600928,西安银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601009,南京银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601128,常熟银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601166,兴业银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601169,北京银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601187,厦门银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601229,上海银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601288,农业银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601328,交通银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601336,新华保险,券商|银行|保险|基金
20251121,金融,2.0,观察,601398,工商银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601528,瑞丰银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601577,长沙银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601658,邮储银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601665,齐鲁银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601818,光大银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601838,成都银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601860,紫金银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601916,浙商银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601939,建设银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601963,重庆银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601988,中国银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601997,贵阳银行,券商|银行|保险|基金
20251121,金融,2.0,观察,601998,中信银行,券商|银行|保险|基金
20251121,金融,2.0,观察,603093,南华期货,券商|银行|保险|基金
20251121,金融,2.0,观察,603323,苏农银行,券商|银行|保险|基金
20251121,电力,2.0,观察,000537,绿发电力,电力|火电|水电|核电
20251121,电力,2.0,观察,000539,粤电力Ａ,电力|火电|水电|核电
20251121,电力,2.0,观察,000543,皖能电力,电力|火电|水电|核电
20251121,电力,2.0,观察,000561,烽火电子,电力|火电|水电|核电
20251121,电力,2.0,观察,000767,晋控电力,电力|火电|水电|核电
20251121,电力,2.0,观察,000966,长源电力,电力|火电|水电|核电
20251121,电力,2.0,观察,000993,闽东电力,电力|火电|水电|核电
20251121,电力,2.0,观察,001289,龙源电力,电力|火电|水电|核电
20251121,电力,2.0,观察,002039,黔源电力,电力|火电|水电|核电
20251121,电力,2.0,观察,002366,融发核电,电力|火电|水电|核电
20251121,电力,2.0,观察,300407,凯发电气,电力|火电|水电|核电
20251121,电力,2.0,观察,301155,海力风电,电力|火电|水电|核电
20251121,电力,2.0,观察,301439,泓淋电力,电力|火电|水电|核电
20251121,电力,2.0,观察,301609,山大电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600021,上海电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600023,浙能电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600101,明星电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600236,桂冠电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600292,电投水电,电力|火电|水电|核电
20251121,电力,2.0,观察,600452,涪陵电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600505,西昌电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600578,京能电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600644,乐山电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600744,华银电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600795,国电电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600831,广电网络,电力|火电|水电|核电
20251121,电力,2.0,观察,600886,国投电力,电力|火电|水电|核电
20251121,电力,2.0,观察,600900,长江电力,电力|火电|水电|核电
20251121,电力,2.0,观察,601016,节能风电,电力|火电|水电|核电
20251121,电力,2.0,观察,601985,中国核电,电力|火电|水电|核电
20251121,电力,2.0,观察,601991,大唐发电,电力|火电|水电|核电
20251121,电力,2.0,观察,603530,神马电力,电力|火电|水电|核电
20251121,电力,2.0,观察,603556,海兴电力,电力|火电|水电|核电
20251121,电力,2.0,观察,688597,煜邦电力,电力|火电|水电|核电
20251121,电力,2.0,观察,688660,电气风电,电力|火电|水电|核电
20251121,电力,2.0,观察,920046,亿能电力,电力|火电|水电|核电
20251121,电力,2.0,观察,920299,灿能电力,电力|火电|水电|核电
20251121,地产,2.0,观察,000517,荣安地产,地产|房地产|物业服务|园区
20251121,地产,2.0,观察,600159,大龙地产,地产|房地产|物业服务|园区
20251121,地产,2.0,观察,600657,信达地产,地产|房地产|物业服务|园区
20251121,地产,2.0,观察,600708,光明地产,地产|房地产|物业服务|园区
20251121,核电,2.0,观察,002366,融发核电,核电|核电机组|核能
20251121,核电,2.0,观察,601985,中国核电,核电|核电机组|核能
