股票代码,股票名称,综合分
002694,,100.0
605199,,100.0
002691,,100.0
600365,,100.0
600289,,100.0
600107,,100.0
603359,,100.0
688184,,100.0
002227,,100.0
002084,,100.0
600543,,100.0
603869,,100.0
600053,,100.0
603828,,100.0
600476,,100.0
688429,,100.0
600080,,100.0
603377,,100.0
001238,,100.0
300555,,100.0
002883,,100.0
605336,,100.0
000909,,100.0
002569,,100.0
300205,,100.0
002485,,100.0
300338,,100.0
600084,,100.0
600119,,100.0
603922,,100.0
600423,,100.0
002977,,100.0
603062,,100.0
002719,,100.0
688370,,100.0
600753,,100.0
688466,,100.0
600243,,100.0
688638,,100.0
600302,,100.0
