date,cash,holding_value,total,peak,drawdown
2025-03-04,100000.0,0.0,100000.0,100000.0,0.0
2025-03-05,100000.0,0.0,100000.0,100000.0,0.0
2025-03-06,100000.0,0.0,100000.0,100000.0,0.0
2025-03-07,100000.0,0.0,100000.0,100000.0,0.0
2025-03-10,100000.0,0.0,100000.0,100000.0,0.0
2025-03-11,100000.0,0.0,100000.0,100000.0,0.0
2025-03-12,100000.0,0.0,100000.0,100000.0,0.0
2025-03-13,100000.0,0.0,100000.0,100000.0,0.0
2025-03-14,100000.0,0.0,100000.0,100000.0,0.0
2025-03-17,100000.0,0.0,100000.0,100000.0,0.0
2025-03-18,100000.0,0.0,100000.0,100000.0,0.0
2025-03-19,100000.0,0.0,100000.0,100000.0,0.0
2025-03-20,100000.0,0.0,100000.0,100000.0,0.0
2025-03-21,100000.0,0.0,100000.0,100000.0,0.0
2025-03-24,100000.0,0.0,100000.0,100000.0,0.0
2025-03-25,100000.0,0.0,100000.0,100000.0,0.0
2025-03-26,100000.0,0.0,100000.0,100000.0,0.0
2025-03-27,100000.0,0.0,100000.0,100000.0,0.0
2025-03-28,100000.0,0.0,100000.0,100000.0,0.0
2025-03-31,100000.0,0.0,100000.0,100000.0,0.0
2025-04-01,100000.0,0.0,100000.0,100000.0,0.0
2025-04-02,100000.0,0.0,100000.0,100000.0,0.0
2025-04-03,100000.0,0.0,100000.0,100000.0,0.0
2025-04-07,100000.0,0.0,100000.0,100000.0,0.0
2025-04-08,100000.0,0.0,100000.0,100000.0,0.0
2025-04-09,100000.0,0.0,100000.0,100000.0,0.0
2025-04-10,100000.0,0.0,100000.0,100000.0,0.0
2025-04-11,100000.0,0.0,100000.0,100000.0,0.0
2025-04-14,100000.0,0.0,100000.0,100000.0,0.0
2025-04-15,100000.0,0.0,100000.0,100000.0,0.0
2025-04-16,100000.0,0.0,100000.0,100000.0,0.0
2025-04-17,100000.0,0.0,100000.0,100000.0,0.0
2025-04-18,100000.0,0.0,100000.0,100000.0,0.0
2025-04-21,100000.0,0.0,100000.0,100000.0,0.0
2025-04-22,100000.0,0.0,100000.0,100000.0,0.0
2025-04-23,100000.0,0.0,100000.0,100000.0,0.0
2025-04-24,100000.0,0.0,100000.0,100000.0,0.0
2025-04-25,100000.0,0.0,100000.0,100000.0,0.0
2025-04-28,100000.0,0.0,100000.0,100000.0,0.0
2025-04-29,100000.0,0.0,100000.0,100000.0,0.0
2025-04-30,100000.0,0.0,100000.0,100000.0,0.0
2025-05-06,100000.0,0.0,100000.0,100000.0,0.0
2025-05-07,100000.0,0.0,100000.0,100000.0,0.0
2025-05-08,100000.0,0.0,100000.0,100000.0,0.0
2025-05-09,100000.0,0.0,100000.0,100000.0,0.0
2025-05-12,100000.0,0.0,100000.0,100000.0,0.0
2025-05-13,100000.0,0.0,100000.0,100000.0,0.0
2025-05-14,100000.0,0.0,100000.0,100000.0,0.0
2025-05-15,100000.0,0.0,100000.0,100000.0,0.0
2025-05-16,100000.0,0.0,100000.0,100000.0,0.0
2025-05-19,100000.0,0.0,100000.0,100000.0,0.0
2025-05-20,100000.0,0.0,100000.0,100000.0,0.0
2025-05-21,100000.0,0.0,100000.0,100000.0,0.0
2025-05-22,100000.0,0.0,100000.0,100000.0,0.0
2025-05-23,100000.0,0.0,100000.0,100000.0,0.0
2025-05-26,100000.0,0.0,100000.0,100000.0,0.0
2025-05-27,100000.0,0.0,100000.0,100000.0,0.0
