日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260328,军工,3.7,观察,000547,航天发展,军工|航天|船舶|电子
20260328,军工,3.7,观察,000561,烽火电子,军工|航天|船舶|电子
20260328,军工,3.7,观察,000682,东方电子,军工|航天|船舶|电子
20260328,军工,3.7,观察,000823,超声电子,军工|航天|船舶|电子
20260328,军工,3.7,观察,000901,航天科技,军工|航天|船舶|电子
20260328,军工,3.7,观察,001388,信通电子,军工|航天|船舶|电子
20260328,军工,3.7,观察,002025,航天电器,军工|航天|船舶|电子
20260328,军工,3.7,观察,002036,联创电子,军工|航天|船舶|电子
20260328,军工,3.7,观察,002052,同洲电子,军工|航天|船舶|电子
20260328,军工,3.7,观察,002119,康强电子,军工|航天|船舶|电子
20260328,医药医疗,2.6,观察,000078,海王生物,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,000403,派林生物,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,000504,*ST生物,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,000590,古汉医药,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,000597,东北制药,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,000756,新华制药,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,000788,北大医药,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,000963,华东医药,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,002007,华兰生物,医药|医疗|生物|制药
20260328,医药医疗,2.6,观察,002019,亿帆医药,医药|医疗|生物|制药
20260328,低空经济,-1.7000000000000002,观察,000547,航天发展,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,000901,航天科技,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,002025,航天电器,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,002389,航天彩虹,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,002928,华夏航空,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,300446,航天智造,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,300455,航天智装,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,300581,晨曦航空,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,300900,广联航空,无人机|航空|航天|飞行
20260328,低空经济,-1.7000000000000002,观察,600029,南方航空,无人机|航空|航天|飞行
20260328,人工智能,-5.9,观察,000021,深科技,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000070,特发信息,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000100,TCL科技,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000409,云鼎科技,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000536,华映科技,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000551,创元科技,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000555,神州信息,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000700,模塑科技,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000702,正虹科技,智能|软件|科技|信息
20260328,人工智能,-5.9,观察,000707,双环科技,智能|软件|科技|信息
